alpha,beta,lambda,rho,status,expected_return,risk_value,risk_bound,risk_slack,similarity,objective,effective_assets,w_招商银行,w_长江电力,w_美的集团,w_迈瑞医疗
0.2,0.7,0.0001,1.0,optimal,0.00033188182141304816,0.0019206524572828627,0.012080506338288617,0.010159853881005754,1.0,0.00023188182141304817,1.0,1.0,0.0,0.0,0.0
0.2,0.8,0.0001,1.0,optimal,0.00033188182141304816,0.0020927685621586777,0.01171844312537392,0.009625674563215243,1.0,0.00023188182141304817,1.0,1.0,0.0,0.0,0.0
0.2,0.9,0.0001,1.0,optimal,0.00033188182141304816,0.0022648846670344927,0.01135637991245922,0.009091495245424727,1.0,0.00023188182141304817,1.0,1.0,0.0,0.0,0.0
0.2,1.0,0.0001,1.0,optimal,0.00033188182141304816,0.002437000771910308,0.010994316699544524,0.008557315927634215,1.0,0.00023188182141304817,1.0,1.0,0.0,0.0,0.0
0.3,0.0,0.0001,1.0,optimal,0.00041650814343741484,0.0007158397231521562,0.014614948828691503,0.013899109105539348,1.0,0.00031650814343741484,1.0,1.0,0.0,0.0,0.0
0.3,0.1,0.0001,1.0,optimal,0.00041650814343741484,0.0008879558280279714,0.014252885615776806,0.013364929787748834,1.0,0.00031650814343741484,1.0,1.0,0.0,0.0,0.0
0.3,0.2,0.0001,1.0,optimal,0.00041650814343741484,0.0010600719329037867,0.013890822402862109,0.012830750469958322,1.0,0.00031650814343741484,1.0,1.0,0.0,0.0,0.0
0.3,0.3,0.0001,1.0,optimal,0.00041650814343741484,0.0012321880377796019,0.013528759189947408,0.012296571152167805,1.0,0.00031650814343741484,1.0,1.0,0.0,0.0,0.0
0.3,0.4,0.0001,1.0,optimal,0.00041650814343741484,0.0014043041426554169,0.01316669597703271,0.011762391834377293,1.0,0.00031650814343741484,1.0,1.0,0.0,0.0,0.0
0.3,0.5,0.0001,1.0,optimal,0.00041650814343741484,0.0015764202475312323,0.012804632764118013,0.011228212516586782,1.0,0.00031650814343741484,1.0,1.0,0.0,0.0,0.0
0.3,0.6,0.0001,1.0,optimal,0.00041650814343741484,0.0017485363524070473,0.012442569551203316,0.01069403319879627,1.0,0.00031650814343741484,1.0,1.0,0.0,0.0,0.0
0.3,0.7,0.0001,1.0,optimal,0.00041650814343741484,0.0019206524572828627,0.012080506338288617,0.010159853881005754,1.0,0.00031650814343741484,1.0,1.0,0.0,0.0,0.0
0.3,0.8,0.0001,1.0,optimal,0.00041650814343741484,0.0020927685621586777,0.01171844312537392,0.009625674563215243,1.0,0.00031650814343741484,1.0,1.0,0.0,0.0,0.0
0.3,0.9,0.0001,1.0,optimal,0.00041650814343741484,0.0022648846670344927,0.01135637991245922,0.009091495245424727,1.0,0.00031650814343741484,1.0,1.0,0.0,0.0,0.0
0.3,1.0,0.0001,1.0,optimal,0.00041650814343741484,0.002437000771910308,0.010994316699544524,0.008557315927634215,1.0,0.00031650814343741484,1.0,1.0,0.0,0.0,0.0
0.4,0.0,0.0001,1.0,optimal,0.0005011344654617815,0.0007158397231521562,0.014614948828691503,0.013899109105539348,1.0,0.0004011344654617815,1.0,1.0,0.0,0.0,0.0
0.4,0.1,0.0001,1.0,optimal,0.0005011344654617815,0.0008879558280279714,0.014252885615776806,0.013364929787748834,1.0,0.0004011344654617815,1.0,1.0,0.0,0.0,0.0
0.4,0.2,0.0001,1.0,optimal,0.0005011344654617815,0.0010600719329037867,0.013890822402862109,0.012830750469958322,1.0,0.0004011344654617815,1.0,1.0,0.0,0.0,0.0
0.4,0.3,0.0001,1.0,optimal,0.0005011344654617815,0.0012321880377796019,0.013528759189947408,0.012296571152167805,1.0,0.0004011344654617815,1.0,1.0,0.0,0.0,0.0
0.4,0.4,0.0001,1.0,optimal,0.0005011344654617815,0.0014043041426554169,0.01316669597703271,0.011762391834377293,1.0,0.0004011344654617815,1.0,1.0,0.0,0.0,0.0
0.4,0.5,0.0001,1.0,optimal,0.0005011344654617815,0.0015764202475312323,0.012804632764118013,0.011228212516586782,1.0,0.0004011344654617815,1.0,1.0,0.0,0.0,0.0
0.4,0.6,0.0001,1.0,optimal,0.0005011344654617815,0.0017485363524070473,0.012442569551203316,0.01069403319879627,1.0,0.0004011344654617815,1.0,1.0,0.0,0.0,0.0
0.4,0.7,0.0001,1.0,optimal,0.0005011344654617815,0.0019206524572828627,0.012080506338288617,0.010159853881005754,1.0,0.0004011344654617815,1.0,1.0,0.0,0.0,0.0
0.4,0.8,0.0001,1.0,optimal,0.0005011344654617815,0.0020927685621586777,0.01171844312537392,0.009625674563215243,1.0,0.0004011344654617815,1.0,1.0,0.0,0.0,0.0
0.4,0.9,0.0001,1.0,optimal,0.0005011344654617815,0.0022648846670344927,0.01135637991245922,0.009091495245424727,1.0,0.0004011344654617815,1.0,1.0,0.0,0.0,0.0
0.4,1.0,0.0001,1.0,optimal,0.0005011344654617815,0.002437000771910308,0.010994316699544524,0.008557315927634215,1.0,0.0004011344654617815,1.0,1.0,0.0,0.0,0.0
0.5,0.0,0.0001,1.0,optimal,0.0005857607874861482,0.0007158397231521562,0.014614948828691503,0.013899109105539348,1.0,0.0004857607874861482,1.0,1.0,0.0,0.0,0.0
0.5,0.1,0.0001,1.0,optimal,0.0005857607874861482,0.0008879558280279714,0.014252885615776806,0.013364929787748834,1.0,0.0004857607874861482,1.0,1.0,0.0,0.0,0.0
0.5,0.2,0.0001,1.0,optimal,0.0005857607874861482,0.0010600719329037867,0.013890822402862109,0.012830750469958322,1.0,0.0004857607874861482,1.0,1.0,0.0,0.0,0.0
0.5,0.3,0.0001,1.0,optimal,0.0005857607874861482,0.0012321880377796019,0.013528759189947408,0.012296571152167805,1.0,0.0004857607874861482,1.0,1.0,0.0,0.0,0.0
0.5,0.4,0.0001,1.0,optimal,0.0005857607874861482,0.0014043041426554169,0.01316669597703271,0.011762391834377293,1.0,0.0004857607874861482,1.0,1.0,0.0,0.0,0.0
0.5,0.5,0.0001,1.0,optimal,0.0005857607874861482,0.0015764202475312323,0.012804632764118013,0.011228212516586782,1.0,0.0004857607874861482,1.0,1.0,0.0,0.0,0.0
0.5,0.6,0.0001,1.0,optimal,0.0005857607874861482,0.0017485363524070473,0.012442569551203316,0.01069403319879627,1.0,0.0004857607874861482,1.0,1.0,0.0,0.0,0.0
0.5,0.7,0.0001,1.0,optimal,0.0005857607874861482,0.0019206524572828627,0.012080506338288617,0.010159853881005754,1.0,0.0004857607874861482,1.0,1.0,0.0,0.0,0.0
0.5,0.8,0.0001,1.0,optimal,0.0005857607874861482,0.0020927685621586777,0.01171844312537392,0.009625674563215243,1.0,0.0004857607874861482,1.0,1.0,0.0,0.0,0.0
0.5,0.9,0.0001,1.0,optimal,0.0005857607874861482,0.0022648846670344927,0.01135637991245922,0.009091495245424727,1.0,0.0004857607874861482,1.0,1.0,0.0,0.0,0.0
0.5,1.0,0.0001,1.0,optimal,0.0005857607874861482,0.002437000771910308,0.010994316699544524,0.008557315927634215,1.0,0.0004857607874861482,1.0,1.0,0.0,0.0,0.0
0.6,0.0,0.0001,1.0,optimal,0.000670387109510515,0.0007158397231521562,0.014614948828691503,0.013899109105539348,1.0,0.0005703871095105149,1.0,1.0,0.0,0.0,0.0
0.6,0.1,0.0001,1.0,optimal,0.000670387109510515,0.0008879558280279714,0.014252885615776806,0.013364929787748834,1.0,0.0005703871095105149,1.0,1.0,0.0,0.0,0.0
0.6,0.2,0.0001,1.0,optimal,0.000670387109510515,0.0010600719329037867,0.013890822402862109,0.012830750469958322,1.0,0.0005703871095105149,1.0,1.0,0.0,0.0,0.0
0.6,0.3,0.0001,1.0,optimal,0.000670387109510515,0.0012321880377796019,0.013528759189947408,0.012296571152167805,1.0,0.0005703871095105149,1.0,1.0,0.0,0.0,0.0
0.6,0.4,0.0001,1.0,optimal,0.000670387109510515,0.0014043041426554169,0.01316669597703271,0.011762391834377293,1.0,0.0005703871095105149,1.0,1.0,0.0,0.0,0.0
0.6,0.5,0.0001,1.0,optimal,0.000670387109510515,0.0015764202475312323,0.012804632764118013,0.011228212516586782,1.0,0.0005703871095105149,1.0,1.0,0.0,0.0,0.0
0.6,0.6,0.0001,1.0,optimal,0.000670387109510515,0.0017485363524070473,0.012442569551203316,0.01069403319879627,1.0,0.0005703871095105149,1.0,1.0,0.0,0.0,0.0
0.6,0.7,0.0001,1.0,optimal,0.000670387109510515,0.0019206524572828627,0.012080506338288617,0.010159853881005754,1.0,0.0005703871095105149,1.0,1.0,0.0,0.0,0.0
0.6,0.8,0.0001,1.0,optimal,0.000670387109510515,0.0020927685621586777,0.01171844312537392,0.009625674563215243,1.0,0.0005703871095105149,1.0,1.0,0.0,0.0,0.0
0.6,0.9,0.0001,1.0,optimal,0.000670387109510515,0.0022648846670344927,0.01135637991245922,0.009091495245424727,1.0,0.0005703871095105149,1.0,1.0,0.0,0.0,0.0
0.6,1.0,0.0001,1.0,optimal,0.000670387109510515,0.002437000771910308,0.010994316699544524,0.008557315927634215,1.0,0.0005703871095105149,1.0,1.0,0.0,0.0,0.0
0.7,0.0,0.0001,1.0,optimal,0.0007520217397744341,0.0007131806405808448,0.014614948828691503,0.013901768188110659,0.9684430153258645,0.0006551774382418476,1.1036632061428542,0.9505960022498753,0.0,0.049403997750124815,0.0
0.7,0.1,0.0001,1.0,optimal,0.0007520217397744341,0.0008891404855695758,0.014252885615776806,0.01336374513020723,0.9684430153258645,0.0006551774382418476,1.1036632061428542,0.9505960022498753,0.0,0.049403997750124815,0.0
0.7,0.2,0.0001,1.0,optimal,0.0007520217397744341,0.0010651003305583067,0.013890822402862109,0.012825722072303803,0.9684430153258645,0.0006551774382418476,1.1036632061428542,0.9505960022498753,0.0,0.049403997750124815,0.0
0.7,0.3,0.0001,1.0,optimal,0.0007520217397744341,0.0012410601755470378,0.013528759189947408,0.01228769901440037,0.9684430153258645,0.0006551774382418476,1.1036632061428542,0.9505960022498753,0.0,0.049403997750124815,0.0
0.7,0.4,0.0001,1.0,optimal,0.0007520217397744341,0.0014170200205357686,0.01316669597703271,0.011749675956496942,0.9684430153258645,0.0006551774382418476,1.1036632061428542,0.9505960022498753,0.0,0.049403997750124815,0.0
0.7,0.5,0.0001,1.0,optimal,0.0007520217397744341,0.0015929798655245,0.012804632764118013,0.011211652898593513,0.9684430153258645,0.0006551774382418476,1.1036632061428542,0.9505960022498753,0.0,0.049403997750124815,0.0
0.7,0.6,0.0001,1.0,optimal,0.0007520217397744341,0.0017689397105132307,0.012442569551203316,0.010673629840690086,0.9684430153258645,0.0006551774382418476,1.1036632061428542,0.9505960022498753,0.0,0.049403997750124815,0.0
0.7,0.7,0.0001,1.0,optimal,0.0007520217397744341,0.0019448995555019619,0.012080506338288617,0.010135606782786655,0.9684430153258645,0.0006551774382418476,1.1036632061428542,0.9505960022498753,0.0,0.049403997750124815,0.0
0.7,0.8,0.0001,1.0,optimal,0.0007520217397744341,0.002120859400490693,0.01171844312537392,0.009597583724883226,0.9684430153258645,0.0006551774382418476,1.1036632061428542,0.9505960022498753,0.0,0.049403997750124815,0.0
0.7,0.9,0.0001,1.0,optimal,0.0007520217397744343,0.0022968192454794222,0.01135637991245922,0.009059560666979799,0.9684430153258652,0.0006551774382418477,1.103663206142851,0.9505960022498767,0.0,0.04940399775012329,0.0
0.7,1.0,0.0001,1.0,optimal,0.0007520217397744343,0.0024727790904681534,0.010994316699544524,0.00852153760907637,0.9684430153258652,0.0006551774382418477,1.103663206142851,0.9505960022498767,0.0,0.04940399775012329,0.0
0.8,0.0,0.0001,1.0,optimal,0.0008328946627533312,0.0007083555377824783,0.014614948828691503,0.013906593290909024,0.9195567622396835,0.0007409389865293629,1.3148067547145512,0.860948779419541,0.0,0.13905122058045916,0.0
0.8,0.1,0.0001,1.0,optimal,0.0008328946627533312,0.0008912901346556069,0.014252885615776806,0.013361595481121199,0.9195567622396835,0.0007409389865293629,1.3148067547145512,0.860948779419541,0.0,0.13905122058045916,0.0
0.8,0.2,0.0001,1.0,optimal,0.0008328946627533312,0.0010742247315287353,0.013890822402862109,0.012816597671333373,0.9195567622396835,0.0007409389865293629,1.3148067547145512,0.860948779419541,0.0,0.13905122058045916,0.0
0.8,0.3,0.0001,1.0,optimal,0.0008328946627533312,0.0012571593284018637,0.013528759189947408,0.012271599861545544,0.9195567622396835,0.0007409389865293629,1.3148067547145512,0.860948779419541,0.0,0.13905122058045916,0.0
0.8,0.4,0.0001,1.0,optimal,0.0008328946627533312,0.0014400939252749924,0.01316669597703271,0.011726602051757719,0.9195567622396835,0.0007409389865293629,1.3148067547145512,0.860948779419541,0.0,0.13905122058045916,0.0
0.8,0.5,0.0001,1.0,optimal,0.0008328946627533312,0.001623028522148121,0.012804632764118013,0.011181604241969893,0.9195567622396835,0.0007409389865293629,1.3148067547145512,0.860948779419541,0.0,0.13905122058045916,0.0
0.8,0.6,0.0001,1.0,optimal,0.0008328946627533312,0.0018059631190212495,0.012442569551203316,0.010636606432182066,0.9195567622396835,0.0007409389865293629,1.3148067547145512,0.860948779419541,0.0,0.13905122058045916,0.0
0.8,0.7,0.0001,1.0,optimal,0.0008328946627533312,0.0019888977158943784,0.012080506338288617,0.010091608622394239,0.9195567622396835,0.0007409389865293629,1.3148067547145512,0.860948779419541,0.0,0.13905122058045916,0.0
0.8,0.8,0.0001,1.0,optimal,0.0008328946627533312,0.0021718323127675066,0.01171844312537392,0.009546610812606413,0.9195567622396835,0.0007409389865293629,1.3148067547145512,0.860948779419541,0.0,0.13905122058045916,0.0
0.8,0.9,0.0001,1.0,optimal,0.0008328946627533312,0.002354766909640633,0.01135637991245922,0.009001613002818588,0.9195567622396845,0.0007409389865293628,1.3148067547145452,0.8609487794195434,0.0,0.13905122058045663,0.0
0.8,1.0,0.0001,1.0,optimal,0.0008328946627533312,0.0025377015065137618,0.010994316699544524,0.008456615193030762,0.9195567622396845,0.0007409389865293628,1.3148067547145452,0.8609487794195434,0.0,0.13905122058045663,0.0
0.9,0.0,0.0001,1.0,optimal,0.0009159276719888317,0.0007035304349841113,0.014614948828691503,0.013911418393707391,0.8814709404365202,0.0008277805779451797,1.5450957774930603,0.7713015565892005,0.0,0.22869844341079948,0.0
0.9,0.1,0.0001,1.0,optimal,0.0009159276719888317,0.0008934397837416378,0.014252885615776806,0.013359445832035168,0.8814709404365202,0.0008277805779451797,1.5450957774930603,0.7713015565892005,0.0,0.22869844341079948,0.0
0.9,0.2,0.0001,1.0,optimal,0.0009159276719888317,0.0010833491324991644,0.013890822402862109,0.012807473270362944,0.8814709404365202,0.0008277805779451797,1.5450957774930603,0.7713015565892005,0.0,0.22869844341079948,0.0
0.9,0.3,0.0001,1.0,optimal,0.0009159276719888317,0.001273258481256691,0.013528759189947408,0.012255500708690716,0.8814709404365202,0.0008277805779451797,1.5450957774930603,0.7713015565892005,0.0,0.22869844341079948,0.0
0.9,0.4,0.0001,1.0,optimal,0.0009159276719888317,0.0014631678300142173,0.01316669597703271,0.011703528147018494,0.8814709404365202,0.0008277805779451797,1.5450957774930603,0.7713015565892005,0.0,0.22869844341079948,0.0
0.9,0.5,0.0001,1.0,optimal,0.0009159276719888317,0.0016530771787717441,0.012804632764118013,0.011151555585346268,0.8814709404365202,0.0008277805779451797,1.5450957774930603,0.7713015565892005,0.0,0.22869844341079948,0.0
0.9,0.6,0.0001,1.0,optimal,0.0009159276719888317,0.0018429865275292705,0.012442569551203316,0.010599583023674046,0.8814709404365202,0.0008277805779451797,1.5450957774930603,0.7713015565892005,0.0,0.22869844341079948,0.0
0.9,0.7,0.0001,1.0,optimal,0.0009159276719888317,0.0020328958762867973,0.012080506338288617,0.01004761046200182,0.8814709404365202,0.0008277805779451797,1.5450957774930603,0.7713015565892005,0.0,0.22869844341079948,0.0
0.9,0.8,0.0001,1.0,optimal,0.0009159276719888317,0.002222805225044324,0.01171844312537392,0.009495637900329597,0.8814709404365202,0.0008277805779451797,1.5450957774930603,0.7713015565892005,0.0,0.22869844341079948,0.0
0.9,0.9,0.0001,1.0,optimal,0.0009159276719888318,0.0024127145738018487,0.01135637991245922,0.008943665338657373,0.8814709404365211,0.0008277805779451797,1.5450957774930545,0.7713015565892027,0.0,0.2286984434107973,0.0
0.9,1.0,0.0001,1.0,optimal,0.0009159276719888318,0.0026026239225593753,0.010994316699544524,0.008391692776985149,0.8814709404365211,0.0008277805779451797,1.5450957774930545,0.7713015565892027,0.0,0.2286984434107973,0.0
1.0,0.0,0.0001,1.0,optimal,0.0010011207674809368,0.0006987053321857446,0.014614948828691503,0.013916243496505758,0.8541855499163791,0.0009157022124892988,1.7667950844490006,0.6816543337588632,0.0,0.3183456662411368,0.0
1.0,0.1,0.0001,1.0,optimal,0.0010011207674809368,0.0008955894328276689,0.014252885615776806,0.013357296182949138,0.8541855499163791,0.0009157022124892988,1.7667950844490006,0.6816543337588632,0.0,0.3183456662411368,0.0
1.0,0.2,0.0001,1.0,optimal,0.0010011207674809368,0.0010924735334695932,0.013890822402862109,0.012798348869392516,0.8541855499163791,0.0009157022124892988,1.7667950844490006,0.6816543337588632,0.0,0.3183456662411368,0.0
1.0,0.3,0.0001,1.0,optimal,0.0010011207674809368,0.0012893576341115175,0.013528759189947408,0.01223940155583589,0.8541855499163791,0.0009157022124892988,1.7667950844490006,0.6816543337588632,0.0,0.3183456662411368,0.0
1.0,0.4,0.0001,1.0,optimal,0.0010011207674809368,0.0014862417347534418,0.01316669597703271,0.01168045424227927,0.8541855499163791,0.0009157022124892988,1.7667950844490006,0.6816543337588632,0.0,0.3183456662411368,0.0
1.0,0.5,0.0001,1.0,optimal,0.0010011207674809368,0.0016831258353953663,0.012804632764118013,0.011121506928722647,0.8541855499163791,0.0009157022124892988,1.7667950844490006,0.6816543337588632,0.0,0.3183456662411368,0.0
1.0,0.6,0.0001,1.0,optimal,0.0010011207674809368,0.0018800099360372904,0.012442569551203316,0.010562559615166025,0.8541855499163791,0.0009157022124892988,1.7667950844490006,0.6816543337588632,0.0,0.3183456662411368,0.0
1.0,0.7,0.0001,1.0,optimal,0.0010011207674809368,0.002076894036679215,0.012080506338288617,0.010003612301609403,0.8541855499163791,0.0009157022124892988,1.7667950844490006,0.6816543337588632,0.0,0.3183456662411368,0.0
1.0,0.8,0.0001,1.0,optimal,0.0010011207674809368,0.0022737781373211394,0.01171844312537392,0.00944466498805278,0.8541855499163791,0.0009157022124892988,1.7667950844490006,0.6816543337588632,0.0,0.3183456662411368,0.0
1.0,0.9,0.0001,1.0,optimal,0.0010011207674809368,0.0024706622379630627,0.01135637991245922,0.008885717674496158,0.8541855499163795,0.0009157022124892987,1.7667950844489981,0.6816543337588643,0.0,0.3183456662411357,0.0
1.0,1.0,0.0001,1.0,optimal,0.0010011207674809368,0.002667546338604987,0.010994316699544524,0.008326770360939536,0.8541855499163795,0.0009157022124892987,1.7667950844489981,0.6816543337588643,0.0,0.3183456662411357,0.0
0.0,0.0,0.0005,1.0,optimal,0.00012142624734381203,0.0007005337598713949,0.014614948828691503,0.013914415068820109,0.8632541822741573,-0.0003102008437932666,1.6863732003080616,0.7156253124124471,0.0,0.2843746875875529,0.0
0.0,0.1,0.0005,1.0,optimal,0.00012142624734381203,0.000894774843363448,0.014252885615776806,0.013358110772413358,0.8632541822741573,-0.0003102008437932666,1.6863732003080616,0.7156253124124471,0.0,0.2843746875875529,0.0
0.0,0.2,0.0005,1.0,optimal,0.00012142624734381203,0.001089015926855501,0.013890822402862109,0.012801806476006608,0.8632541822741573,-0.0003102008437932666,1.6863732003080616,0.7156253124124471,0.0,0.2843746875875529,0.0
0.0,0.3,0.0005,1.0,optimal,0.00012142624734381203,0.0012832570103475539,0.013528759189947408,0.012245502179599854,0.8632541822741573,-0.0003102008437932666,1.6863732003080616,0.7156253124124471,0.0,0.2843746875875529,0.0
0.0,0.4,0.0005,1.0,optimal,0.00012142624734381203,0.001477498093839607,0.01316669597703271,0.011689197883193104,0.8632541822741573,-0.0003102008437932666,1.6863732003080616,0.7156253124124471,0.0,0.2843746875875529,0.0
0.0,0.5,0.0005,1.0,optimal,0.00012142624734381203,0.0016717391773316598,0.012804632764118013,0.011132893586786353,0.8632541822741573,-0.0003102008437932666,1.6863732003080616,0.7156253124124471,0.0,0.2843746875875529,0.0
0.0,0.6,0.0005,1.0,optimal,0.00012142624734381203,0.0018659802608237128,0.012442569551203316,0.010576589290379603,0.8632541822741573,-0.0003102008437932666,1.6863732003080616,0.7156253124124471,0.0,0.2843746875875529,0.0
0.0,0.7,0.0005,1.0,optimal,0.00012142624734381203,0.0020602213443157657,0.012080506338288617,0.010020284993972851,0.8632541822741573,-0.0003102008437932666,1.6863732003080616,0.7156253124124471,0.0,0.2843746875875529,0.0
0.0,0.8,0.0005,1.0,optimal,0.00012142624734381203,0.0022544624278078187,0.01171844312537392,0.0094639806975661,0.8632541822741573,-0.0003102008437932666,1.6863732003080616,0.7156253124124471,0.0,0.2843746875875529,0.0
0.0,0.9,0.0005,1.0,optimal,0.00012142624734381215,0.0024487035112998714,0.01135637991245922,0.008907676401159349,0.8632541822741575,-0.0003102008437932666,1.6863732003080598,0.7156253124124479,0.0,0.2843746875875522,0.0
0.0,1.0,0.0005,1.0,optimal,0.00012142624734381215,0.0026429445947919244,0.010994316699544524,0.008351372104752598,0.8632541822741575,-0.0003102008437932666,1.6863732003080598,0.7156253124124479,0.0,0.2843746875875522,0.0
0.1,0.0,0.0005,1.0,optimal,0.00020709685005725227,0.0006995687393117217,0.014614948828691503,0.013915380089379781,0.8582746113914643,-0.00022204045563847992,1.72960314199552,0.6976958678463802,0.0,0.30230413215361984,0.0
0.1,0.1,0.0005,1.0,optimal,0.00020709685005725227,0.0008952047731806542,0.014252885615776806,0.013357680842596153,0.8582746113914643,-0.00022204045563847992,1.72960314199552,0.6976958678463802,0.0,0.30230413215361984,0.0
0.1,0.2,0.0005,1.0,optimal,0.00020709685005725227,0.0010908408070495867,0.013890822402862109,0.012799981595812523,0.8582746113914643,-0.00022204045563847992,1.72960314199552,0.6976958678463802,0.0,0.30230413215361984,0.0
0.1,0.3,0.0005,1.0,optimal,0.00020709685005725227,0.0012864768409185192,0.013528759189947408,0.01224228234902889,0.8582746113914643,-0.00022204045563847992,1.72960314199552,0.6976958678463802,0.0,0.30230413215361984,0.0
0.1,0.4,0.0005,1.0,optimal,0.00020709685005725227,0.0014821128747874515,0.01316669597703271,0.01168458310224526,0.8582746113914643,-0.00022204045563847992,1.72960314199552,0.6976958678463802,0.0,0.30230413215361984,0.0
0.1,0.5,0.0005,1.0,optimal,0.00020709685005725227,0.0016777489086563842,0.012804632764118013,0.01112688385546163,0.8582746113914643,-0.00022204045563847992,1.72960314199552,0.6976958678463802,0.0,0.30230413215361984,0.0
0.1,0.6,0.0005,1.0,optimal,0.00020709685005725227,0.0018733849425253165,0.012442569551203316,0.010569184608678,0.8582746113914643,-0.00022204045563847992,1.72960314199552,0.6976958678463802,0.0,0.30230413215361984,0.0
0.1,0.7,0.0005,1.0,optimal,0.00020709685005725227,0.002069020976394249,0.012080506338288617,0.01001148536189437,0.8582746113914643,-0.00022204045563847992,1.72960314199552,0.6976958678463802,0.0,0.30230413215361984,0.0
0.1,0.8,0.0005,1.0,optimal,0.00020709685005725227,0.0022646570102631816,0.01171844312537392,0.009453786115110739,0.8582746113914643,-0.00022204045563847992,1.72960314199552,0.6976958678463802,0.0,0.30230413215361984,0.0
0.1,0.9,0.0005,1.0,optimal,0.00020709685005725233,0.0024602930441321134,0.01135637991245922,0.008896086868327107,0.8582746113914643,-0.00022204045563847986,1.7296031419955191,0.6976958678463806,0.0,0.3023041321536194,0.0
0.1,1.0,0.0005,1.0,optimal,0.00020709685005725233,0.002655929078001046,0.010994316699544524,0.008338387621543477,0.8582746113914643,-0.00022204045563847986,1.7296031419955191,0.6976958678463806,0.0,0.3023041321536194,0.0
0.2,0.0,0.0005,1.0,optimal,0.00029319947002201334,0.0006986037187520484,0.014614948828691503,0.013916345109939455,0.8537270577600923,-0.00013366405885803279,1.7710652550801027,0.679766423280313,0.0,0.3202335767196871,0.0
0.2,0.1,0.0005,1.0,optimal,0.00029319947002201334,0.0008956347029978604,0.014252885615776806,0.013357250912778946,0.8537270577600923,-0.00013366405885803279,1.7710652550801027,0.679766423280313,0.0,0.3202335767196871,0.0
0.2,0.2,0.0005,1.0,optimal,0.00029319947002201334,0.0010926656872436726,0.013890822402862109,0.012798156715618436,0.8537270577600923,-0.00013366405885803279,1.7710652550801027,0.679766423280313,0.0,0.3202335767196871,0.0
0.2,0.3,0.0005,1.0,optimal,0.00029319947002201334,0.0012896966714894846,0.013528759189947408,0.012239062518457924,0.8537270577600923,-0.00013366405885803279,1.7710652550801027,0.679766423280313,0.0,0.3202335767196871,0.0
0.2,0.4,0.0005,1.0,optimal,0.00029319947002201334,0.0014867276557352965,0.01316669597703271,0.011679968321297415,0.8537270577600923,-0.00013366405885803279,1.7710652550801027,0.679766423280313,0.0,0.3202335767196871,0.0
0.2,0.5,0.0005,1.0,optimal,0.00029319947002201334,0.0016837586399811085,0.012804632764118013,0.011120874124136905,0.8537270577600923,-0.00013366405885803279,1.7710652550801027,0.679766423280313,0.0,0.3202335767196871,0.0
0.2,0.6,0.0005,1.0,optimal,0.00029319947002201334,0.0018807896242269205,0.012442569551203316,0.010561779926976395,0.8537270577600923,-0.00013366405885803279,1.7710652550801027,0.679766423280313,0.0,0.3202335767196871,0.0
0.2,0.7,0.0005,1.0,optimal,0.00029319947002201334,0.002077820608472733,0.012080506338288617,0.010002685729815884,0.8537270577600923,-0.00013366405885803279,1.7710652550801027,0.679766423280313,0.0,0.3202335767196871,0.0
0.2,0.8,0.0005,1.0,optimal,0.00029319947002201334,0.002274851592718545,0.01171844312537392,0.009443591532655376,0.8537270577600923,-0.00013366405885803279,1.7710652550801027,0.679766423280313,0.0,0.3202335767196871,0.0
0.2,0.9,0.0005,1.0,optimal,0.00029319947002201313,0.0024718825769643573,0.01135637991245922,0.008884497335494863,0.853727057760092,-0.00013366405885803284,1.7710652550801063,0.6797664232803116,0.0,0.3202335767196885,0.0
0.2,1.0,0.0005,1.0,optimal,0.00029319947002201313,0.0026689135612101697,0.010994316699544524,0.008325403138334353,0.853727057760092,-0.00013366405885803284,1.7710652550801063,0.6797664232803116,0.0,0.3202335767196885,0.0
0.3,0.0,0.0005,1.0,optimal,0.00037973410723809515,0.0006976386981923751,0.014614948828691503,0.013917310130499128,0.8496115213800408,-4.507165345192526e-05,1.810340032911098,0.6618369787142461,0.0,0.338163021285754,0.0
0.3,0.1,0.0005,1.0,optimal,0.00037973410723809515,0.0008960646328150666,0.014252885615776806,0.01335682098296174,0.8496115213800408,-4.507165345192526e-05,1.810340032911098,0.6618369787142461,0.0,0.338163021285754,0.0
0.3,0.2,0.0005,1.0,optimal,0.00037973410723809515,0.0010944905674377583,0.013890822402862109,0.01279633183542435,0.8496115213800408,-4.507165345192526e-05,1.810340032911098,0.6618369787142461,0.0,0.338163021285754,0.0
0.3,0.3,0.0005,1.0,optimal,0.00037973410723809515,0.0012929165020604497,0.013528759189947408,0.012235842687886958,0.8496115213800408,-4.507165345192526e-05,1.810340032911098,0.6618369787142461,0.0,0.338163021285754,0.0
0.3,0.4,0.0005,1.0,optimal,0.00037973410723809515,0.0014913424366831411,0.01316669597703271,0.01167535354034957,0.8496115213800408,-4.507165345192526e-05,1.810340032911098,0.6618369787142461,0.0,0.338163021285754,0.0
0.3,0.5,0.0005,1.0,optimal,0.00037973410723809515,0.0016897683713058328,0.012804632764118013,0.01111486439281218,0.8496115213800408,-4.507165345192526e-05,1.810340032911098,0.6618369787142461,0.0,0.338163021285754,0.0
