trade_date,code_000333,code_601318,code_000895,code_601398
2023-12-29,49.60753632,36.5856699,23.30567695,4.18413476
2024-01-02,49.54397184,35.83216851,23.1747952,4.19288818
2024-01-03,49.4440848,35.7686202,23.1922461,4.23665528
2024-01-04,50.170536,35.3147037,23.23587335,4.28042238
2024-01-05,50.4883584,35.37825201,23.2969515,4.26291554
2024-01-08,49.94352,34.90617885,23.2445988,4.27166896
2024-01-09,50.09789088,34.84263054,23.16606975,4.27166896
2024-01-10,50.14329408,34.33424406,23.4540096,4.2454087
2024-01-11,49.94352,34.88802219,23.20097155,4.18413476
2024-01-12,49.94352,34.52488899,23.4714605,4.21039502
2024-01-15,50.74261632,34.65198561,23.7681258,4.25416212
2024-01-16,51.68700288,35.1331371,23.82920395,4.28042238
2024-01-17,51.18756768,34.50673233,23.65469495,4.23665528
2024-01-18,51.2148096,35.39640867,23.75940035,4.2454087
2024-01-19,50.97871296,35.5870536,23.6634204,4.28042238
2024-01-22,50.25226176,35.84124684,23.3144024,4.28042238
2024-01-23,51.19664832,35.73230688,23.733224,4.28042238
2024-01-24,51.93218016,36.46765161,23.9251839,4.35044974
2024-01-25,51.1694064,37.35732795,24.38763275,4.38546342
2024-01-26,52.22276064,37.44811125,24.605769,4.45549078
2024-01-29,53.29427616,37.20299634,24.6232199,4.51676472
2024-01-30,52.86748608,36.48580827,24.59704355,4.49050446
2024-01-31,52.894728,36.77631483,24.8151798,4.52551814
2024-02-01,53.40324384,36.5856699,24.82390525,4.49925788
2024-02-02,52.894728,36.4041033,24.5883181,4.52551814
2024-02-05,53.9844048,36.93064644,25.3910595,4.63055918
2024-02-06,54.4384368,37.72953948,25.6353721,4.65681944
2024-02-07,55.49179104,38.47396254,25.652823,4.57803866
2024-02-08,54.74717856,38.83709574,24.92861065,4.51676472
2024-02-19,55.0286784,38.79170409,25.57429395,4.61305234
2024-02-20,56.0275488,38.44672755,25.9843901,4.6830797
2024-02-21,56.03662944,39.57244047,25.99311555,4.73560022
2024-02-22,55.7097264,39.6723021,26.15017365,4.74435364
2024-02-23,54.13877568,40.00820031,25.9145865,4.79687416
2024-02-26,54.7562592,38.99142735,25.6877248,4.65681944
2024-02-27,56.22732288,39.14575896,25.64409755,4.6393126
2024-02-28,56.13651648,38.71907745,25.6179212,4.66557286
2024-02-29,56.87204832,38.9460357,25.4957649,4.66557286
2024-03-01,58.54288608,39.02774067,25.4259613,4.67432628
2024-03-04,58.6609344,38.43764922,25.7924302,4.65681944
2024-03-05,59.06048256,38.86433073,26.0890955,4.77936732
2024-03-06,58.57920864,38.5829025,25.6702739,4.6830797
2024-03-07,59.7506112,39.09128898,26.0192919,4.70933996
2024-03-08,60.0230304,38.92787904,25.55684305,4.71809338
2024-03-11,59.40554688,39.18207228,25.41723585,4.70058654
2024-03-12,58.23414432,39.77216373,24.9198852,4.5517784
2024-03-13,58.17966048,38.70092079,24.71919985,4.52551814
2024-03-14,58.570128,38.53751085,24.85880705,4.54302498
2024-03-15,58.13425728,38.56474584,24.96351245,4.56053182
2024-03-18,56.62687104,38.63737248,25.13802145,4.53427156
2024-03-19,56.8448064,37.97465439,24.9373361,4.5080113
2024-03-20,56.19100032,38.05635936,25.0943942,4.5517784
2024-03-21,54.9832752,38.15622099,24.9722379,4.56928524
2024-03-22,56.86296768,36.82170648,24.8326307,4.5955455
2024-03-25,57.1172256,36.71276652,24.6930235,4.63055918
2024-03-26,56.95377408,37.1303697,24.92861065,4.66557286
2024-03-27,57.81643488,36.90341145,22.57273915,4.69183312
2024-03-28,58.64277312,36.93972477,22.4942101,4.5955455
2024-03-29,58.31587008,37.04866473,22.90430625,4.62180576
2024-04-01,60.13199808,37.44811125,23.3144024,4.63055918
2024-04-02,60.15924,37.221153,23.42783325,4.67432628
2024-04-03,60.59511072,36.7672365,23.25332425,4.66557286
2024-04-08,59.31474048,36.51304326,23.3318533,4.7268468
