trade_date,code_000039,code_000333,code_000876,code_000895,code_001205,code_001872,code_002100,code_002129,code_002157,code_002202,code_002299,code_002460,code_002466,code_002567,code_002594,code_002714,code_002840,code_300014,code_300274,code_300498,code_300750,code_300760,code_300761,code_600018,code_600026,code_600030,code_600036,code_600150,code_600438,code_600519,code_600900,code_600905,code_600975,code_601012,code_601018,code_601088,code_601298,code_601318,code_601398,code_601628,code_601872,code_601899,code_601919,code_603167,code_603477,code_603799,code_605296,code_688223,code_688303,code_688599
2023-09-18,6.9417774,50.9423904,11.4074829,23.20097155,19.4215011,15.17014422,6.92917404,23.0369958,2.85,9.02427084,18.492083,45.56767872,55.48569906,6.5,80.49769938,38.4711062,14.3,45.76518516,61.47085486,16.21016274,199.06153188,260.839616,17.04758432,4.82127982,11.86035306,21.01929534,29.1013515,27.4818787,29.710121,1682.17805,20.97123318,4.66117136,8.93,26.00444952,3.24515625,27.40363794,5.9224158,43.8629988,4.06158688,34.70839485,5.63651424,12.50467022,8.063315,5.8548943,25.58796114,36.69071058,20.65249596,9.71286373,39.5774226,29.37964524
2023-09-19,6.9515408,50.8969872,11.4174632,23.6459695,19.10602494,15.32025078,6.92917404,22.37879592,2.9,8.9561264,18.48271992,44.5329288,54.20585203,6.55,80.42936517,38.3951514,14.46,44.58252204,60.30543255,16.32519642,198.37015136,261.64652992,16.9903136,4.87712476,11.9730405,20.90536962,29.048472,27.63976382,29.28842896,1680.0996975,21.08352894,4.63215992,8.93,25.63888545,3.273375,27.53525964,5.968326,43.84520448,4.09660056,35.40352821,5.65502496,12.60034482,8.07147625,5.86314063,25.9451409,36.25493142,20.57351892,9.55699029,39.42974565,28.71192603
2023-09-20,6.9027238,51.65976096,11.4374238,23.7506749,19.0271559,15.3859224,6.96783052,21.72059604,2.89,8.9074518,18.7729754,43.8559896,53.22431521,6.56,79.397844,38.3761627,14.72,43.64220792,59.73306538,16.775745,196.1091502,259.07566464,17.21939648,4.85850978,12.03877484,20.7914439,28.84576725,27.3832005,29.07758294,1677.396,21.11160288,4.55479608,9.1,25.43140314,3.2921875,27.61423266,5.94996192,43.49821524,4.10535398,35.40352821,5.71055712,12.6768845,8.1122825,5.83840164,26.81824698,35.82862572,20.74134513,9.57647447,39.4789713,28.48935296
2023-09-21,6.8734336,51.14216448,11.2178572,23.2795006,18.89899371,15.34839576,6.83253284,21.54636666,2.93,8.78089784,18.52953532,43.4208144,52.4448595,6.41,77.99211168,37.5026825,14.4,43.24475556,58.55385109,16.59360834,193.14742554,256.32652768,16.91395264,4.84920229,12.75246196,20.63004913,28.52849025,27.4818787,28.49296443,1653.84440375,20.94315924,4.51611416,9.08,25.07571918,3.273375,27.34221448,5.94077988,43.14232884,4.10535398,35.5290384,6.12704832,12.52380514,8.1449275,5.83840164,26.788482,35.69599728,20.47479762,9.58621656,39.25253331,28.18936317
2023-09-22,6.9613042,51.8050512,11.3276405,23.30567695,18.72153837,15.21705252,6.90018168,21.82706955,2.95,8.93665656,18.50144608,44.0977536,53.74395235,6.48,79.73951505,37.79700735,14.58,44.2529274,58.6848749,16.70864202,197.07147714,256.34529312,17.11440016,4.84920229,13.16564924,21.46550441,29.3833755,27.83712022,29.28842896,1700.386625,21.03673904,4.60314848,9.12,25.63888545,3.26396875,27.4211875,5.91323376,44.77940628,4.14912108,36.0117699,6.23811264,12.37072578,8.16941125,5.87963329,26.97699354,36.2833518,20.69198448,9.72260582,39.45928104,29.29255143
2023-09-25,6.9222506,51.42366432,11.1579754,23.209697,18.51450714,15.3390141,6.91950992,21.69155781,3.01,8.9074518,18.36099988,43.40147328,53.07034865,6.45,79.9835658,37.79700735,14.4,43.68098376,58.32628342,16.81408956,195.52988544,259.2445536,17.00940384,4.88643225,13.31589916,20.7914439,29.083725,27.74830984,29.69095318,1685.1024575,21.04609702,4.58380752,9,25.86612798,3.273375,27.5089353,5.94077988,43.64946696,4.14036766,35.95384212,6.2010912,12.20807896,8.22654,5.87138696,27.56237148,35.9517807,20.70185661,9.65441119,39.21315279,28.7409573
2023-09-26,6.9124872,50.851584,11.1380148,23.11371705,18.28775865,15.31086912,6.9098458,21.37213728,2.9,8.89771688,18.258006,42.42474672,51.97333691,6.45,77.6081385,37.7115582,14.35,43.0411824,57.94010798,16.93870938,191.063941,255.55714464,16.55123808,4.84920229,13.21260234,20.86739438,28.90746,27.90619496,29.710121,1670.039,20.97123318,4.57413704,8.99,25.82660754,3.273375,27.34221448,5.89486968,43.20460896,4.1141074,35.97315138,6.1548144,12.1028369,8.09596,5.88787962,27.3341733,35.39284656,20.56364679,9.50827984,38.80950246,28.48935296
2023-09-27,6.932014,51.02411616,11.1479951,23.23587335,18.3370518,14.9637477,6.87118932,22.82404878,2.88,9.004801,18.31418448,43.15003872,52.55071151,6.43,77.39011983,37.6925695,14.26,44.0105784,60.3399125,16.94829552,190.27913068,253.97146496,16.47487712,4.82127982,13.04357118,20.91486343,28.9250865,27.01809116,30.90810975,1668.19975,20.78407358,4.60314848,8.86,27.40742514,3.24515625,27.07897108,5.85814152,43.29358056,4.0703403,35.65454859,6.0622608,11.87321786,8.0143475,5.8548943,27.37385994,35.4781077,20.67224022,9.85899508,39.61680312,29.35061397
2023-09-28,6.932014,50.37939072,10.97833,23.02646255,18.3370518,14.9637477,6.82286872,22.63046058,2.89,8.98533116,17.9771136,43.1306976,52.85864463,6.37,77.0224167,35.97409215,14.42,43.73914752,61.72600649,16.66071132,189.69052294,253.15516832,16.3221552,4.79335735,12.69611824,20.56359246,29.05728525,27.5312178,30.91769366,1653.99154375,20.81214752,4.62248944,8.72,26.95294008,3.24515625,27.3773136,5.83977744,42.9732828,4.09660056,35.00768838,5.95119648,11.60532898,8.00618625,5.90437228,27.25480002,35.53494846,20.70185661,9.8395109,39.80386059,29.58286413
2023-10-09,6.83438,50.63364864,10.678921,23.1224425,17.93284797,15.010656,6.5716016,22.34007828,2.86,9.03400576,17.90220896,42.5988168,52.11768056,6.23,77.43567597,33.230225,14.56,43.73914752,61.82255035,16.8716064,182.655259,255.3507248,15.62536144,4.76543488,12.65855576,20.58258008,28.7135685,27.95553406,30.56308899,1634.173625,21.11160288,4.60314848,8.63,26.7750981,3.24515625,27.6844309,5.85814152,42.76864812,4.08784714,34.84355967,5.95119648,11.6723012,7.98986375,5.86314063,27.50284152,35.16548352,19.46784036,9.49853775,39.93184728,29.66995794
2023-10-10,6.6293486,49.73466528,10.7088619,23.02646255,17.68638222,14.67291624,6.5716016,21.78835191,2.85,8.97559624,17.98647668,43.15970928,53.77282108,6.28,77.41615191,34.20814305,14.67,43.49679852,60.7536719,17.10167376,181.92650656,254.81590976,15.45354928,4.70028245,12.2547591,20.34523483,28.72238175,27.3832005,30.2851556,1627.73625,21.15839278,4.56446656,8.92,26.38977381,3.198125,27.25446668,5.70204684,42.3504816,4.09660056,34.47668373,5.8771536,11.69143612,7.76134875,5.83015531,28.45532088,35.04232854,19.72451574,9.06988579,39.90231189,28.81837402
2023-10-11,6.6098218,49.73466528,10.579118,22.9828353,17.57793729,14.22259656,6.523281,21.74963427,2.81,8.9561264,17.71494736,42.97596864,53.32054431,6.27,77.63742459,33.84735775,14.73,43.56465624,60.37439245,16.9674678,181.97322146,254.9285024,15.21492128,4.66305249,12.0669467,20.42118531,28.59899625,27.12663718,30.30432342,1635.5530625,21.17710874,4.593478,8.84,26.63677656,3.20753125,27.07897108,5.70204684,42.43055604,4.13161424,35.01734301,5.79385536,11.60532898,7.72870375,5.79716999,27.90962958,34.90022664,19.5468174,9.27446968,39.48881643,29.03127
2023-10-12,6.7074558,50.19777792,10.6589604,23.00901165,17.43005784,14.38208478,6.58126572,22.07873421,2.74,9.08268036,17.82730432,46.6120992,57.04461048,6.36,79.54427445,34.2176374,15.07,45.4646724,61.11226338,16.97705394,183.06635012,256.77689824,15.272192,4.71889743,11.9260874,20.65853056,29.14541775,27.17597628,30.58225681,1642.45025,21.16775076,4.63215992,9.03,26.99246052,3.22634375,26.9385746,5.72041092,43.08894588,4.23665528,36.55242918,5.82162144,11.75840834,7.8837675,5.81366265,28.8224223,35.98020108,19.51720101,9.38163267,39.88262163,29.31190561
2023-10-13,6.6586388,49.93443936,10.5591574,22.8083263,17.16387483,14.14754328,6.54260924,21.42053433,2.75,8.98533116,17.63067964,45.693396,55.86099255,6.33,78.21338436,34.18915435,14.64,43.90394484,60.51920824,16.81408956,178.0771988,254.46874912,15.04310912,4.70028245,11.93547802,20.43067912,28.74000825,26.4457576,29.96888657,1610.263375,21.28004652,4.61281896,9,26.4786948,3.198125,26.99999806,5.67450072,42.67967652,4.28042238,36.18555324,5.77534464,11.50008692,7.81031625,5.75593834,28.38586926,35.04232854,19.39873545,9.1575646,39.19346253,28.57644677
2023-10-16,6.7074558,50.01616512,10.479315,22.72979725,17.17373346,14.29764984,6.53294512,20.40419628,2.77,8.94639148,17.51832268,43.73994288,53.71508362,6.42,77.28599151,33.86634645,14.44,42.78913944,59.0296744,16.7278143,172.62089848,251.3630688,15.07174448,4.72820492,13.12808676,20.42118531,28.47561075,26.57403926,29.36510024,1590.8592875,21.31747844,4.593478,9.1,26.01432963,3.20753125,27.57913354,5.74795704,42.29709864,4.30668264,36.32071806,6.14555904,11.61489644,7.85928375,5.83840164,29.11015044,34.0570887,19.37899119,9.09911206,35.30463618,28.08291518
2023-10-17,6.8148532,50.74261632,10.4294135,22.7734245,17.11458168,14.3070315,6.53294512,20.60746389,2.75,8.94639148,17.45278112,43.86566016,53.7920669,6.43,77.445438,33.98027865,14.49,43.2350616,58.22973956,16.92912324,173.25622112,250.40603136,15.23401152,4.71889743,12.98722746,20.83891295,28.660689,26.52470016,29.76762446,1587.27275,21.48592208,4.6418304,9.18,25.90564842,3.20753125,27.71953002,5.738775,42.42165888,4.30668264,36.64897548,6.07151616,11.53835676,7.94089625,5.81366265,29.38795692,33.98130102,19.47771249,9.04065952,35.28494592,27.75389412
2023-10-18,6.8246166,50.37031008,10.1998666,22.5989155,16.76952963,14.06310834,6.39764744,19.8427905,2.71,8.81983752,17.26551952,42.6955224,52.21390966,6.34,81.04762707,33.4391007,14.19,42.67281192,56.8229576,17.05374306,174.0597174,248.20109216,14.95720304,4.67235998,13.18443048,20.75346866,28.63424925,25.83395276,29.21175768,1589.112,21.4765641,4.65150088,9,25.55984457,3.16990625,27.7283048,5.67450072,42.16364124,4.31543606,36.43657362,6.08077152,11.46181708,7.97354125,5.70646036,29.15975874,33.26131806,19.22103711,8.85555981,35.0486628,27.56035232
