stock_code,annual_expected_return,annual_volatility,single_asset_sharpe_like
000333,0.200964173734184,0.241533389732227,0.832034750793586
601318,0.187973974918013,0.265045355671175,0.709214369902863
000895,0.0747355032202623,0.187102866870559,0.39943537194417
601398,0.283662148554201,0.183798011202559,1.54333633263085
